sentence_id,words,tags
103,.,O
104,In,O
104,Baghdad,B-tim
104,Saturday,I-tim
104,",",O
104,an,O
104,official,O
104,with,O
104,the,O
104,influential,O
104,Islamic,B-geo
104,group,O
104,called,O
104,on,O
104,Carroll,B-per
104,'s,O
104,abductors,O
104,to,O
104,release,O
104,her,O
104,unharmed,O
104,.,O
105,In,O
105,an,O
105,earlier,O
105,statement,O
105,",",O
105,the,O
105,group,O
105,said,O
105,the,O
105,28-year-old,O
105,journalist,O
105,has,O
105,a,O
105,well-documented,O
105,record,O
105,of,O
105,objective,O
105,reporting,O
105,and,O
105,respect,O
105,for,O
105,both,O
105,the,O
105,Iraqi,B-gpe
105,people,O
105,and,O
105,Arab-Islamic,O
105,culture,O
105,.,O
106,There,O
106,still,O
106,is,O
106,no,O
106,word,O
106,on,O
106,the,O
106,journalist,O
106,'s,O
106,fate,O
106,",",O
106,following,O
106,a,O
106,threat,O
106,by,O
106,her,O
106,kidnappers,O
106,to,O
106,execute,O
106,her,O
106,Friday,B-tim
106,unless,O
106,all,O
106,eight,O
106,female,O
106,detainees,O
106,in,O
106,American,B-gpe
106,custody,O
106,in,O
106,Iraq,B-geo
106,were,O
106,released,O
106,.,O
107,Meanwhile,O
107,",",O
107,a,O
107,militant,O
107,group,O
107,has,O
107,kidnapped,O
107,the,O
107,son,O
107,of,O
107,a,O
107,senior,O
107,Iraqi,B-gpe
107,Defense,B-org
107,Ministry,I-org
107,official,O
107,.,O
108,In,O
108,a,O
108,videotape,O
108,shown,O
108,on,B-art
108,al-Arabiya,O
108,(,O
108,Saturday,B-tim
108,),O
108,",",O
108,kidnappers,O
108,threatened,O
108,to,O
108,kill,O
108,the,O
108,son,O
108,of,O
108,Brigadier-General,O
108,Sabah,B-org
108,Abd,I-org
108,al-Karim,I-org
108,unless,O
108,Iraqi,B-gpe
108,security,O
108,forces,O
108,stop,O
108,cooperating,O
108,with,O
108,U.S.-led,O
108,coalition,O
108,troops,O
108,in,O
108,Iraq,B-geo
108,.,O
109,Leading,O
109,Muslim,O
109,groups,O
109,attending,O
109,an,O
109,anti-terrorism,O
109,conference,O
109,in,O
109,northern,O
109,India,B-geo
109,have,O
109,denounced,O
109,terrorism,O
109,as,O
109,"""",O
109,un-Islamic,O
109,.,O
109,"""",O
110,The,O
110,declaration,O
110,was,O
110,made,O
110,by,O
110,thousands,O
110,of,O
110,scholars,O
110,and,O
110,clerics,O
110,Monday,B-tim
110,at,O
110,the,O
110,country,O
110,'s,O
110,top,O
110,Islamic,O
110,seminary,O
110,-,O
110,the,O
110,150-year-old,O
110,Darul-Uloom,O
110,Deoband,O
110,in,O
110,Uttar,B-org
110,Pradesh,I-org
110,.,O
111,Their,O
111,statement,O
111,said,O
111,any,O
111,terrorist,O
111,activity,O
111,targeting,O
111,innocent,O
111,people,O
111,contradicts,O
111,Islam,B-per
111,'s,O
111,concept,O
111,of,O
111,peace,O
111,.,O
112,It,O
112,described,O
112,Islam,B-per
112,as,O
112,a,O
112,religion,O
112,of,O
112,mercy,O
112,",",O
112,and,O
112,it,O
112,condemned,O
112,all,O
112,kinds,O
112,of,O
112,oppression,O
112,",",O
112,violence,O
112,and,O
112,terrorism,O
112,.,O
113,The,O
113,Pakistani,B-gpe
113,military,O
113,launched,O
113,its,O
113,offensive,O
113,in,O
113,Orakzai,B-geo
113,to,O
113,hunt,O
113,Taliban,B-org
113,insurgents,O
113,.,O
114,It,O
114,predicts,O
114,that,O
114,7.6,O
114,million,O
114,of,O
114,them,O
114,will,O
114,die,O
114,.,O
116,It,O
116,said,O
116,that,O
116,whenever,O
116,there,O
116,is,O
116,a,O
116,terrorist,O
116,attack,O
116,",",O
116,attempts,O
116,are,O
116,made,O
116,to,O
116,link,O
116,the,O
116,attack,O
116,to,O
116,Muslims,O
116,who,O
116,have,O
116,studied,O
116,in,O
116,madrassas,O
116,or,O
116,religious,O
116,schools,O
116,.,O
117,The,O
117,declaration,O
117,also,O
117,said,O
117,many,O
117,innocent,O
117,Muslims,O
117,are,O
117,spending,O
117,their,O
117,lives,O
117,behind,O
117,bars,O
117,",",O
117,having,O
117,been,O
117,falsely,O
117,accused,O
117,of,O
117,involvement,O
117,in,O
117,acts,O
117,of,O
117,terror,O
117,.,O
119,Donors,O
119,say,O
119,they,O
119,hope,O
119,the,O
119,$,O
119,750,O
119,million,O
119,grant,O
119,from,O
119,the,O
119,Bill,B-per
119,and,O
119,Melinda,B-per
119,Gates,I-per
119,Foundation,I-per
119,and,O
119,a,O
119,pledge,O
119,from,O
119,Norway,B-geo
119,for,O
119,$,O
119,290,O
119,million,O
119,spurs,O
119,other,O
119,foundations,O
119,and,O
119,governments,O
119,to,O
119,invest,O
119,in,O
119,The,O
119,Global,O
119,Alliance,O
119,for,O
119,Vaccines,B-org
119,and,I-org
119,Immunization,I-org
119,.,O
120,The,O
120,alliance,O
120,hopes,O
120,to,O
120,immunize,O
120,90,O
120,percent,O
120,of,O
120,the,O
120,world,O
120,'s,O
120,children,O
120,by,O
120,2015,B-tim
120,.,O
121,The,O
121,group,O
121,estimates,O
121,it,O
121,will,O
121,cost,O
121,$,O
121,8,O
121,to,O
121,$,O
121,12,O
121,billion,O
121,.,O
122,The,O
122,World,B-org
122,Health,I-org
122,Organization,I-org
122,estimates,O
122,two,O
122,million,O
122,people,O
122,die,O
122,each,O
122,year,O
122,from,O
122,diseases,O
122,that,O
122,are,O
122,easily,O
122,prevented,O
122,by,O
122,basic,O
122,vaccines,O
122,.,O
124,The,O
124,defendants,O
124,appeared,O
124,in,O
124,a,O
124,Madrid,B-geo
124,court,O
124,Friday,B-tim
124,",",O
124,behind,O
124,bulletproof,O
124,glass,O
124,.,O
126,More,O
126,than,O
126,100,O
126,armed,O
126,police,O
126,are,O
126,providing,O
126,security,O
126,at,O
126,a,O
126,remodeled,O
126,courtroom,O
126,",",O
126,specially-built,O
126,for,O
126,trials,O
126,with,O
126,multiple,O
126,defendants,O
126,.,O
127,Among,O
127,the,O
127,accused,O
127,is,O
127,the,O
127,suspected,O
127,leader,O
127,of,O
127,the,O
127,Spanish,B-gpe
127,al-Qaida,B-org
127,cell,O
127,-,O
127,Syrian-born,O
127,Imad,B-org
127,Eddin,I-org
127,Barakat,I-org
127,Yarkas,I-org
127,.,O
129,Prosecutors,O
129,are,O
129,asking,O
129,that,O
129,the,O
129,leader,O
129,of,O
129,the,O
129,group,O
129,be,O
129,sentenced,O
129,to,O
129,more,O
129,than,O
129,"60,000",O
129,years,O
129,in,O
129,prison,O
129,if,O
129,convicted,O
129,.,O
130,European,B-org
130,Union,I-org
130,observers,O
130,are,O
130,preparing,O
130,to,O
130,monitor,O
130,Palestinian,B-gpe
130,parliamentary,O
130,elections,O
130,in,O
130,the,O
130,West,B-org
130,Bank,I-org
130,and,I-org
130,Gaza,I-org
130,Strip,I-org
130,",",O
130,despite,O
130,recent,O
130,kidnappings,O
130,of,O
130,foreigners,O
130,.,O
131,Chief,O
131,EU,B-org
131,observer,O
131,Veronique,B-org
131,De,I-org
131,Keyser,I-org
131,says,O
131,her,O
131,group,O
131,is,O
131,making,O
131,regular,O
131,security,O
131,assessments,O
131,and,O
131,taking,O
131,all,O
131,necessary,O
131,precautions,O
131,.,O
133,Ms.,B-per
133,De,B-org
133,Keyser,I-org
133,spoke,O
133,to,O
133,reporters,O
133,in,O
133,Jerusalem,B-geo
133,Monday,B-tim
133,as,O
133,more,O
133,than,O
133,30,O
133,EU,B-org
133,observers,O
133,headed,O
133,to,O
133,Palestinian,B-gpe
133,cities,O
133,and,O
133,towns,O
133,.,O
134,Campaigning,O
134,for,O
134,the,O
134,January,B-tim
134,25,I-tim
134,elections,O
134,begins,O
134,Tuesday,B-tim
134,.,O
135,But,O
135,several,O
135,senior,O
135,Palestinian,B-gpe
135,leaders,O
135,are,O
135,calling,O
135,for,O
135,a,O
135,delay,O
135,in,O
135,the,O
135,vote,B-tim
135,",",O
135,citing,O
135,dire,O
135,law-and-order,O
135,conditions,O
135,and,O
135,Israel,B-geo
135,'s,O
135,refusal,O
135,to,O
135,permit,O
135,voting,O
135,in,O
135,East,B-geo
135,Jerusalem,I-geo
135,.,O
136,The,O
136,WHO,B-org
136,said,O
136,the,O
136,number,O
136,of,O
136,new,O
136,cancer,O
136,patients,O
136,may,O
136,rise,O
136,to,O
136,27,O
136,million,O
136,a,O
136,year,O
136,by,O
136,2030,B-tim
136,",",O
136,with,O
136,17,O
136,million,O
136,people,O
136,dying,O
136,from,O
136,the,O
136,disease,O
136,.,O
137,An,O
137,international,O
137,delegation,O
137,that,O
137,monitored,O
137,the,O
137,elections,O
137,in,O
137,Liberia,B-geo
137,is,O
137,calling,O
137,on,O
137,all,O
137,concerned,O
137,to,O
137,act,O
137,responsibly,O
137,to,O
137,ensure,O
137,the,O
137,post-war,O
137,peace,O
137,process,O
137,stays,O
137,on,O
137,track,O
137,.,O
138,The,O
138,delegation,O
138,",",O
138,led,O
138,by,O
138,former,O
138,U.S.,B-geo
138,President,B-per
138,Jimmy,I-per
138,Carter,I-per
138,and,O
138,former,O
138,Benin,O
138,President,B-per
138,Nicephore,I-per
138,Soglo,I-per
138,",",O
138,also,O
138,urged,O
138,the,O
138,international,O
138,community,O
138,to,O
138,continue,O
138,its,O
138,assistance,O
138,.,O
139,It,O
139,added,O
139,that,O
139,extensive,O
139,voter,O
139,education,O
139,will,O
139,be,O
139,needed,O
139,if,O
139,a,O
139,runoff,O
139,election,O
139,is,O
139,required,O
139,.,O
140,The,O
140,delegation,O
140,said,O
140,a,O
140,major,O
140,problem,O
140,in,O
140,Tuesday,B-tim
140,'s,O
140,poll,O
140,was,O
140,widespread,O
140,lack,O
140,of,O
140,voter,O
140,understanding,O
140,of,O
140,the,O
140,process,O
140,of,O
140,casting,O
140,ballots,O
140,.,O
143,Afghan,B-gpe
143,President,B-per
143,Hamid,I-per
143,Karzai,I-per
143,has,O
143,again,O
143,called,O
143,for,O
143,reconciliation,O
143,talks,O
143,with,O
143,Taleban,B-org
143,militants,O
143,.,O
144,In,O
144,remarks,O
144,to,O
144,people,O
144,gathered,O
144,at,O
144,the,O
144,main,O
144,Shi'ite,O
144,mosque,O
144,in,O
144,Kabul,B-geo
144,Monday,B-tim
144,",",O
144,Mr.,B-per
144,Karzai,I-per
144,referred,O
144,to,O
144,what,O
144,he,O
144,called,O
144,"""",O
144,the,O
144,enemy,O
144,who,O
144,wants,O
144,our,O
144,destruction,O
144,and,O
144,sheds,O
144,our,O
144,blood,O
144,.,O
144,"""",O
145,He,O
145,did,O
145,not,O
145,refer,O
145,to,O
145,the,O
145,Taleban,B-org
145,by,O
145,name,O
145,.,O
146,The,O
146,Afghan,B-gpe
146,leader,O
146,has,O
146,made,O
146,similar,O
146,offers,O
146,of,O
146,talks,O
146,before,O
146,",",O
146,but,O
146,Taleban,B-org
146,leaders,O
146,have,O
146,rebuffed,O
146,them,O
146,.,O
149,At,O
149,least,O
149,four,O
149,thousand,O
149,people,O
149,were,O
149,killed,O
149,in,O
149,insurgency-related,O
149,violence,O
149,.,O
150,U.S.,B-org
150,and,O
150,NATO,B-org
150,military,O
150,leaders,O
150,in,O
150,the,O
150,country,O
150,are,O
150,warning,O
150,of,O
150,a,O
150,new,O
150,Taleban,B-org
150,offensive,O
150,in,O
150,the,O
150,coming,O
150,months,O
150,",",O
150,as,O
150,the,O
150,snows,O
150,thaw,O
150,and,O
150,mountain,O
150,roads,O
150,become,O
150,more,O
150,accessible,O
150,.,O
151,French,B-gpe
151,police,O
151,detained,O
151,nine,O
151,people,O
151,Monday,B-tim
151,in,O
151,the,O
151,Paris,B-geo
151,region,O
151,and,O
151,nearby,O
151,Normandy,B-geo
151,in,O
151,a,O
151,crackdown,O
151,on,O
151,a,O
151,group,O
151,suspected,O
151,of,O
151,planning,O
151,terror,O
151,attacks,O
151,in,O
151,France,B-geo
151,.,O
152,At,O
152,least,O
152,seven,O
152,of,O
152,the,O
152,suspects,O
152,are,O
152,believed,O
152,to,O
152,have,O
152,links,O
152,to,O
152,an,O
152,Algerian,B-gpe
152,insurgency,O
152,movement,O
152,",",O
152,the,O
152,Salafist,B-org
152,Group,I-org
152,for,I-org
152,Call,I-org
152,and,I-org
152,Combat,I-org
152,",",O
152,known,O
152,as,O
152,the,O
152,GSPC,B-org
152,",",O
152,which,O
152,has,O
152,declared,O
152,allegiance,O
152,to,O
152,al-Qaida,B-org
152,.,O
156,One,O
156,was,O
156,sent,O
156,back,O
156,to,O
156,Sudan,B-geo
156,",",O
156,another,O
156,to,O
156,Saudi,B-geo
156,Arabia,I-geo
156,and,O
156,the,O
156,third,O
156,to,O
156,Jordan,B-gpe
156,.,O
157,Four,O
157,others,O
157,cleared,O
157,under,O
157,different,O
157,types,O
157,of,O
157,administrative,O
157,review,O
157,were,O
157,released,O
157,to,O
157,Saudi,B-geo
157,Arabia,I-geo
157,and,O
157,Afghanistan,B-geo
157,.,O
158,The,O
158,documents,O
158,-,O
158,released,O
158,by,O
158,the,O
158,American,B-org
158,Civil,I-org
158,Liberties,I-org
158,Union,I-org
158,on,O
158,Tuesday,B-tim
158,-,I-tim
158,say,O
158,staff,O
158,members,O
158,of,O
158,the,O
158,Pentagon,B-org
158,'s,I-org
158,Defense,I-org
158,Intelligence,I-org
158,Agency,I-org
158,(,O
158,DIA,B-org
158,),O
158,witnessed,O
158,several,O
158,incidents,O
158,of,O
158,abuse,O
158,",",O
158,including,O
158,prisoners,O
158,being,O
158,assaulted,O
158,",",O
158,deprived,O
158,of,O
158,sleep,O
158,and,O
158,humiliated,O
158,.,O
159,An,O
159,eighth,O
159,detainee,O
159,",",O
159,a,O
159,Moroccan,B-gpe
159,",",O
159,has,O
159,been,O
159,transferred,O
159,to,O
159,Spain,B-geo
159,",",O
159,where,O
159,he,O
159,is,O
159,accused,O
159,of,O
159,having,O
159,links,O
159,to,O
159,an,O
159,al-Qaida,B-org
159,cell,O
159,.,O
160,Yemen,B-org
160,is,O
160,a,O
160,low,O
160,income,O
160,country,O
160,that,O
160,is,O
160,highly,O
160,dependent,O
160,on,O
160,declining,O
160,oil,O
160,resources,O
160,for,O
160,revenue,O
160,.,O
161,Petroleum,O
161,accounts,O
161,for,O
161,roughly,O
161,25,O
161,%,O
161,of,O
161,GDP,O
161,and,O
161,70,O
161,%,O
161,of,O
161,government,O
161,revenue,O
161,.,O
162,Yemen,B-org
162,has,O
162,tried,O
162,to,O
162,counter,O
162,the,O
162,effects,O
162,of,O
162,its,O
162,declining,O
162,oil,O
162,resources,O
162,by,O
162,diversifying,O
162,its,O
162,economy,O
162,through,O
162,an,O
162,economic,O
162,reform,O
162,program,O
162,initiated,O
162,in,O
162,2006,B-tim
162,that,O
162,is,O
162,designed,O
162,to,O
162,bolster,O
162,non-oil,O
162,sectors,O
162,of,O
162,the,O
162,economy,O
162,and,O
162,foreign,O
162,investment,O
162,.,O
163,In,O
163,October,B-tim
163,2009,I-tim
163,",",O
163,Yemen,B-org
163,exported,O
163,its,O
163,first,O
163,liquefied,O
163,natural,O
163,gas,O
163,as,O
163,part,O
163,of,O
163,this,O
163,diversification,O
163,effort,O
163,.,O
164,In,O
164,January,B-tim
164,2010,I-tim
164,",",O
164,the,O
164,international,O
164,community,O
164,established,O
164,the,O
164,Friends,O
164,of,O
164,Yemen,B-org
164,group,O
164,that,O
164,aims,O
164,to,O
164,support,O
164,Yemen,B-org
164,'s,O
164,efforts,O
164,towards,O
164,economic,O
164,and,O
164,political,O
164,reform,O
164,",",O
164,and,O
164,in,O
164,August,B-tim
164,2010,I-tim
164,the,O
164,IMF,B-org
164,approved,O
164,a,O
164,three-year,O
164,$,O
164,370,O
164,million,O
164,program,O
164,to,O
164,further,O
164,this,O
164,effort,O
164,.,O
165,Despite,O
165,these,O
165,ambitious,O
165,endeavors,O
165,",",O
165,Yemen,B-org
165,continues,O
165,to,O
165,face,O
165,difficult,O
165,long,O
165,term,O
165,challenges,O
165,",",O
165,including,O
165,declining,O
165,water,O
165,resources,O
165,and,O
165,a,O
165,high,O
165,population,O
165,growth,O
165,rate,O
165,.,O
166,Singapore,B-org
166,was,O
166,founded,O
166,as,O
166,a,O
166,British,B-gpe
166,trading,O
166,colony,O
166,in,O
166,1819,B-tim
166,.,O
167,It,O
167,joined,O
167,the,O
167,Malaysian,B-gpe
167,Federation,B-geo
167,in,O
167,1963,B-tim
167,but,O
167,separated,O
167,two,B-tim
167,years,O
167,later,B-tim
167,and,O
167,became,O
167,independent,O
167,.,O
168,Singapore,B-org
168,subsequently,O
168,became,O
168,one,O
168,of,O
168,the,O
168,world,O
168,'s,O
168,most,O
168,prosperous,O
168,countries,O
168,with,O
168,strong,O
168,international,O
168,trading,O
168,links,O
168,(,O
168,its,O
168,port,O
168,is,O
168,one,O
168,of,O
168,the,O
168,world,O
168,'s,O
168,busiest,O
168,in,O
168,terms,O
168,of,O
168,tonnage,O
168,handled,O
168,),O
168,and,O
168,with,O
168,per,O
168,capita,O
168,GDP,O
168,equal,O
168,to,O
168,that,O
168,of,O
168,the,O
168,leading,O
168,nations,O
168,of,O
168,Western,B-geo
168,Europe,I-geo
168,.,O
169,The,O
169,documents,O
169,also,O
169,included,O
169,complaints,O
169,that,O
169,DIA,B-org
169,personnel,O
169,had,O
169,their,O
169,e-mails,O
169,monitored,O
169,by,O
169,special,O
169,forces,O
169,",",O
169,and,O
169,were,O
169,ordered,O
169,"""",O
169,not,O
169,to,O
169,talk,O
169,to,O
169,anyone,O
169,in,O
169,the,O
169,U.S.,B-geo
169,"""",I-geo
169,about,O
169,what,O
169,they,O
169,witnessed,O
169,.,O
170,Ruled,O
170,by,O
170,the,O
170,Al,B-org
170,Thani,I-org
170,family,O
170,since,O
170,the,O
170,mid-1800s,B-tim
170,",",O
170,Qatar,B-gpe
170,transformed,O
170,itself,O
170,from,O
170,a,O
170,poor,O
170,British,B-gpe
170,protectorate,O
170,noted,O
170,mainly,O
170,for,O
170,pearling,O
170,into,O
170,an,O
170,independent,O
170,state,O
170,with,O
170,significant,O
170,oil,O
170,and,O
170,natural,O
170,gas,O
170,revenues,O
170,.,O
171,During,O
171,the,O
171,late,O
171,1980s,B-tim
171,and,I-tim
171,early,O
171,1990s,B-tim
171,",",O
171,the,O
171,Qatari,B-geo
171,economy,O
171,was,O
171,crippled,O
171,by,O
171,a,O
171,continuous,O
171,siphoning,O
171,off,O
171,of,O
171,petroleum,O
171,revenues,O
171,by,O
171,the,O
171,Amir,O
171,",",O
171,who,O
171,had,O
171,ruled,O
171,the,O
171,country,O
171,since,B-tim
171,1972,I-tim
171,.,O
172,His,O
172,son,O
172,",",O
172,the,O
172,current,O
172,Amir,O
172,HAMAD,B-per
172,bin,I-per
172,Khalifa,I-per
172,Al,I-per
172,Thani,I-per
172,",",O
172,overthrew,O
172,him,O
172,in,O
172,a,O
172,bloodless,O
172,coup,O
172,in,O
172,1995,B-tim
172,.,O
173,In,O
173,2001,B-tim
173,",",O
173,Qatar,B-org
173,resolved,O
173,its,O
173,longstanding,O
173,border,O
173,disputes,O
173,with,O
173,both,O
173,Bahrain,B-org
173,and,O
173,Saudi,B-org
173,Arabia,I-org
173,.,O
174,As,O
174,of,O
174,2007,B-tim
174,",",O
174,oil,O
174,and,O
174,natural,O
174,gas,O
174,revenues,O
174,had,O
174,enabled,O
174,Qatar,B-org
174,to,O
174,attain,O
174,the,O
174,second-highest,O
174,per,O
174,capita,O
174,income,O
174,in,O
174,the,O
174,world,O
174,.,O
175,Subsistence,O
175,agriculture,O
175,",",O
175,together,O
175,with,O
175,forestry,O
175,",",O
175,remains,O
175,the,O
175,backbone,O
175,of,O
175,the,O
175,economy,O
175,of,O
175,the,O
175,Central,B-geo
175,African,I-geo
175,Republic,I-geo
175,(,O
175,CAR,O
175,),O
175,",",O
175,with,O
175,about,O
175,60,O
175,%,O
175,of,O
175,the,O
175,population,O
175,living,O
175,in,O
175,outlying,O
175,areas,O
175,.,O
176,The,O
176,agricultural,O
176,sector,O
176,generates,O
176,more,O
176,than,O
176,half,O
176,of,O
176,GDP,O
176,.,O
177,Timber,O
177,has,O
177,accounted,O
177,for,O
177,about,O
177,16,O
177,%,O
177,of,O
177,export,O
177,earnings,O
177,and,O
177,the,O
177,diamond,O
177,industry,O
177,",",O
177,for,O
177,40,O
177,%,O
177,.,O
178,Important,O
178,constraints,O
178,to,O
178,economic,O
178,development,O
178,include,O
178,the,O
178,CAR,O
178,'s,O
178,landlocked,O
178,position,O
178,",",O
178,a,O
178,poor,O
178,transportation,O
178,system,O
178,",",O
178,a,O
178,largely,O
178,unskilled,O
178,work,O
178,force,O
178,",",O
178,and,O
178,a,O
178,legacy,O
178,of,O
178,misdirected,O
178,macroeconomic,O
178,policies,O
178,.,O
179,Factional,O
179,fighting,O
179,between,O
179,the,O
179,government,O
179,and,O
179,its,O
179,opponents,O
179,remains,O
179,a,O
179,drag,O
179,on,O
179,economic,O
179,revitalization,O
179,.,O
180,The,O
180,ACLU,B-org
180,obtained,O
180,the,O
180,documents,O
180,after,O
180,a,O
180,federal,O
180,court,O
180,ordered,O
180,the,O
180,Pentagon,B-org
180,to,O
180,comply,O
180,with,O
180,a,O
180,year-old,O
180,request,O
180,under,O
180,the,O
180,U.S.,B-org
180,Freedom,I-org
180,of,I-org
180,Information,I-org
180,Act,I-org
180,.,O
181,Distribution,O
181,of,O
181,income,O
181,is,O
181,extraordinarily,O
181,unequal,O
181,.,O
183,A,O
183,PEASANT,O
183,found,O
183,an,O
183,Eagle,O
183,captured,O
183,in,O
183,a,O
183,trap,O
183,",",O
183,and,O
183,much,O
183,admiring,O
183,the,O
183,bird,O
183,",",O
183,set,O
183,him,O
183,free,O
183,.,O
184,The,O
184,Eagle,O
184,did,O
184,not,O
184,prove,O
184,ungrateful,O
184,to,O
184,his,O
184,deliverer,O
184,",",O
184,for,O
184,seeing,O
184,the,O
184,Peasant,O
184,sitting,O
184,under,O
184,a,O
184,wall,O
184,which,O
184,was,O
184,not,O
184,safe,O
184,",",O
184,he,O
184,flew,O
184,toward,O
184,him,O
184,and,O
184,with,O
184,his,O
184,talons,O
184,snatched,O
184,a,O
184,bundle,O
184,from,O
184,his,O
184,head,O
184,.,O
185,When,O
185,the,O
185,Peasant,O
185,rose,O
185,in,O
185,pursuit,O
185,",",O
185,the,O
185,Eagle,O
185,let,O
185,the,O
185,bundle,O
185,fall,O
185,again,O
185,.,O
188,They,O
188,had,O
188,not,O
188,proceeded,O
188,far,O
188,when,O
188,they,O
188,met,O
188,a,O
188,Lion,O
188,.,O
189,The,O
189,Fox,O
189,",",O
189,seeing,O
189,imminent,O
189,danger,O
189,",",O
189,approached,O
189,the,O
189,Lion,O
189,and,O
189,promised,O
189,to,O
189,contrive,O
189,for,O
189,him,O
189,the,O
189,capture,O
189,of,O
189,the,O
189,Ass,O
189,if,O
189,the,O
189,Lion,O
189,would,O
189,pledge,O
189,his,O
189,word,O
189,not,O
189,to,O
189,harm,O
189,the,O
189,Fox,O
189,.,O
191,Georgian,B-gpe
191,Prime,B-per
191,Minister,I-per
191,Zurab,I-per
191,Zhvania,I-per
191,says,O
191,he,O
191,supports,O
191,democracy,O
191,in,O
191,Ukraine,B-geo
191,and,O
191,hopes,O
191,the,O
191,upcoming,O
191,Ukrainian,B-gpe
191,presidential,O
191,election,O
191,will,O
191,be,O
191,free,O
191,and,O
191,fair,O
191,.,O
192,The,O
192,Lion,O
192,",",O
192,seeing,O
192,that,O
192,the,O
192,Ass,O
192,was,O
192,secured,O
192,",",O
192,immediately,O
192,clutched,O
192,the,O
192,Fox,O
192,",",O
192,and,O
192,attacked,O
192,the,O
192,Ass,O
192,at,O
192,his,O
192,leisure,O
192,.,O
193,Never,O
193,trust,O
193,your,O
193,enemy,O
194,Old,O
194,mathematicians,O
194,never,O
194,die,O
194,;,O
194,they,O
194,just,O
194,lose,O
194,some,O
194,of,O
194,their,O
194,functions,O
194,.,O
195,Nostalgia,O
195,is,O
195,like,O
195,a,O
195,grammar,O
195,lesson,O
195,.,O
196,You,O
196,find,O
196,the,O
196,present,O
196,tense,O
196,and,O
196,the,O
196,past,O
196,perfect,O
196,.,O
197,My,O
197,grandfather,O
197,worked,O
197,in,O
197,a,O
197,blacksmith,O
197,shop,O
197,when,O
197,he,O
197,was,O
197,a,O
197,boy,O
197,",",O
197,and,O
197,he,O
197,used,O
197,to,O
197,tell,O
197,me,O
197,how,O
197,he,O
197,had,O
197,toughened,O
197,himself,O
197,up,O
197,so,O
197,he,O
197,could,O
197,stand,O
197,the,O
197,rigors,O
197,of,O
197,blacksmithing,O
197,.,O
198,He,O
198,said,O
198,he,O
198,would,O
198,stand,O
198,outside,O
198,behind,O
198,the,O
198,house,O
198,and,O
198,",",O
198,with,O
198,a,O
198,5,O
198,pound,O
198,potato,O
198,sack,O
198,in,O
198,each,O
198,hand,O
198,",",O
198,extend,O
198,his,O
198,arms,O
198,straight,O
198,out,O
198,to,O
198,his,O
198,sides,O
198,and,O
198,hold,O
198,them,O
198,there,O
198,as,O
198,long,O
198,as,O
198,he,O
198,could,O
198,.,O
199,After,O
199,a,O
199,while,O
199,he,O
199,tried,O
199,10,O
199,pound,O
199,potato,O
199,sacks,O
199,",",O
199,then,O
199,20,O
199,pound,O
199,potato,O
199,sacks,O
199,and,O
199,finally,O
199,he,O
199,got,O
199,to,O
199,where,O
199,he,O
199,could,O
199,lift,O
199,a,O
199,50,O
199,pound,O
199,potato,O
199,sack,O
199,in,O
199,each,O
199,hand,O
199,and,O
199,hold,O
199,his,O
199,arms,O
199,straight,O
199,out,O
199,for,O
199,five,O
199,full,O
199,minutes,O
199,!,O
199,Eventually,O
199,",",O
199,he,O
199,even,O
199,started,O
199,putting,O
199,potatoes,O
199,in,O
199,the,O
199,sacks,O
199,.,O
200,Advance,O
200,copies,O
200,of,O
200,the,O
200,United,B-org
200,Nations,I-org
200,',O
200,internal,O
200,audit,O
200,of,O
200,its,O
200,oil-for-food,O
200,program,O
200,reportedly,O
200,show,O
200,that,O
200,U.N.,B-geo
200,officials,O
200,wasted,O
200,money,O
200,and,O
200,overlooked,O
200,massive,O
200,overcharges,O
200,by,O
200,contractors,O
200,.,O
201,News,O
201,reports,O
201,published,O
201,Sunday,B-tim
201,in,O
201,the,O
201,United,B-geo
201,States,I-geo
201,say,O
201,the,O
201,audits,O
201,",",O
201,part,O
201,of,O
201,an,O
201,extensive,O
201,independent,O
201,report,O
201,to,O
201,be,O
201,released,O
201,on,O
201,Monday,B-tim
201,",",O
